Time,Speed_Compact,Speed_Sedan,Speed_SUV
6.08,-0.296,-0.214,0.597778315427598
6.09,-1.14328510181025,-0.725,-0.381704420570131
6.1,-1.19628510181025,0.12,0.635778315427598
6.11,-0.633,0.029,-0.787704420570131
6.12,-0.047,-1.48924144936641,-1.16370442057013
6.13,0.461213826357686,-1.52324144936641,0.301
6.14,0.358,0.197,-0.006
6.15,0.223,-0.666241449366405,0.434
6.16,0.464,-0.935,0.979
6.17,-0.997285101810248,-0.884241449366405,1.4967783154276
6.18,-0.952,-0.940241449366405,-0.329704420570131
6.19,0.214,0.710681087024804,0.042
6.2,-1.57528510181025,-0.414,0.514
6.21,-0.497,0.354681087024804,-1.46270442057013
6.22,0.872,0.175,-0.585704420570131
6.23,0.016,-0.191,0.594
6.24,0.149,-1.32824144936641,-0.415
6.25,1.17521382635769,-1.24724144936641,0.629
6.26,1.67021382635769,0.160681087024804,-1.20270442057013
6.27,1.308,-0.731,-1.46870442057013
6.28,1.281,-0.018,0.836778315427598
6.29,-0.0922851018102477,-0.045,-0.869704420570131
6.3,1.455,-1.06124144936641,0.847
6.31,1.843,-1.71824144936641,0.321
6.32,0.433714898189752,-0.329,-0.596704420570131
6.33,2.288,0.099,1.3237783154276
6.34,2.565,0.034,0.049
6.35,3.26921382635769,-0.303,-0.316
6.36,2.506,-0.293,-0.397704420570131
6.37,2.686,-0.389,0.569
6.38,3.706,-1.45724144936641,0.950778315427598
6.39,2.278,-1.49724144936641,1.0037783154276
6.4,4.40421382635769,-0.042,0.901778315427598
6.41,2.34271489818975,0.022,0.735778315427598
6.42,3.271,-1.55724144936641,-0.770704420570131
6.43,2.839,-0.005,0.742
6.44,4.16121382635769,-0.63,0.421
6.45,3.67,0.147758550633595,-0.26
6.46,3.352,-0.556,0.281
6.47,2.501,0.699681087024804,0.086
6.48,4.71921382635769,0.960681087024804,-0.719704420570131
6.49,3.693,-0.324,0.123
6.5,4.992,-0.693,0.724
6.51,5.67521382635769,-0.167,-0.154
6.52,5.75421382635769,1.1646810870248,-1.15470442057013
6.53,4.438,-0.048,-0.918704420570131
6.54,6.06721382635769,0.861681087024804,0.399
6.55,5.092,-0.374,1.0907783154276
6.56,5.75321382635769,-0.639,0.452
6.57,4.844,-0.497,1.2567783154276
6.58,5.326,0.183681087024804,0.204
6.59,5.01371489818975,-1.52124144936641,0.518
6.6,5.736,-1.49924144936641,-0.0797044205701311
6.61,6.70121382635769,-0.064,0.417
6.62,6.31321382635769,0.0986810870248039,0.532
6.63,6.37921382635769,-1.39524144936641,0.339
6.64,6.152,-1.06724144936641,0.099
6.65,6.293,0.538,-0.634704420570131
6.66,6.405,-0.283,0.602778315427598
6.67,7.91821382635769,0.372,0.940778315427598
6.68,6.371,0.025,0.395
6.69,5.42571489818975,-0.863,0.356
6.7,6.41671489818975,0.617681087024804,0.646778315427598
6.71,5.80371489818975,-0.855241449366405,1.6997783154276
6.72,7.421,0.247681087024804,0.056
6.73,5.76371489818975,0.037,-1.51070442057013
6.74,8.15621382635769,0.927681087024804,-0.131
6.75,6.40871489818975,0.027,-0.955704420570131
6.76,7.381,0.191,-0.820704420570131
6.77,7.65,0.778681087024804,-0.046
6.78,6.61871489818975,0.151681087024804,-0.878704420570131
6.79,7.838,0.41,0.513778315427598
6.8,6.79371489818975,-0.153,-1.13470442057013
6.81,7.829,-0.062,0.758
6.82,8.332,0.737681087024804,-0.401704420570131
6.83,8.504,0.019,0.108
6.84,9.08321382635769,0.066,-1.08870442057013
6.85,8.92321382635769,-0.782241449366405,-1.24470442057013
6.86,8.883,-0.043,-0.906704420570131
6.87,9.083,0.673681087024804,0.898778315427598
6.88,7.80071489818975,-1.30624144936641,1.0047783154276
6.89,8.619,-0.102,1.0967783154276
6.9,8.37571489818975,0.175,1.7407783154276
6.91,8.11071489818975,0.772681087024804,0.559
6.92,9.689,-0.127,0.726778315427598
6.93,9.624,0.441,2.2277783154276
6.94,10.5892138263577,-0.074,1.103
6.95,10.4302138263577,-1.57224144936641,-0.295704420570131
6.96,9.547,-0.284,-0.685704420570131
6.97,11.2932138263577,-0.287,-0.0307044205701311
6.98,10.2542138263577,-0.218,-0.457704420570131
6.99,11.1042138263577,-0.36,1.363
7,10.219,0.385,1.611
7.01,10.308,-0.539,2.5957783154276
7.02,10.965,-2.29024144936641,1.45329557942987
7.03,10.167,0.065,0.479295579429869
7.04,10.385,-0.46,1.945
7.05,11.003,0.320681087024804,0.113295579429869
7.06,9.65571489818975,0.622681087024804,1.584
7.07,11.474,-0.208,2.144
7.08,11.157,0.268,2.45
7.09,10.35,0.903681087024804,0.592295579429869
7.1,10.692,-0.067,1.43
7.11,10.827,-0.818,2.525
7.12,12.228,-0.382,0.839295579429869
7.13,11.664,-1.12224144936641,2.559
7.14,10.2137148981898,-0.66,2.063
7.15,11.345,0.779681087024804,2.399
7.16,11.854,0.346681087024804,2.855
7.17,12.313,-1.15624144936641,1.872
7.18,11.969,-0.826,1.92929557942987
7.19,11.538,0.468681087024804,3.5647783154276
7.2,12.703,-0.182,3.5987783154276
7.21,12.14,-1.52124144936641,3.8407783154276
7.22,12.212,0.403,2.17629557942987
7.23,12.7912138263577,-0.15,2.648
7.24,11.5587148981898,0.063,2.859
7.25,12.13,-1.07124144936641,1.68229557942987
7.26,12.14,-1.51824144936641,3.68
7.27,12.8947148981898,-0.353,3.437
7.28,12.412,-1.18224144936641,2.34229557942987
7.29,11.3397148981898,0.07,4.339
7.3,12.742,-0.171,4.6567783154276
7.31,14.0872138263577,-0.425,4.013
7.32,13.137,-1.21224144936641,3.786
7.33,12.644,-0.161,4.0507783154276
7.34,14.0402138263577,-0.819,4.4687783154276
7.35,13.148,0.182,3.982
7.36,14.048,-0.989241449366405,3.53529557942987
7.37,14.1802138263577,-1.07924144936641,3.21329557942987
7.38,13.819,-0.212,4.73
7.39,13.1747148981898,0.719,3.788
7.4,13.891,-0.759,3.788
7.41,13.481,-0.135318912975196,3.719
7.42,14.052,0.715681087024804,3.67129557942987
7.43,13.301,-0.244,4.78
7.44,13.947,-0.475,5.065
7.45,13.62,-0.446,4.128
7.46,14.072,0.300681087024804,4.793
7.47,14.22,0.052,4.914
7.48,14.8262138263577,-0.573241449366405,3.79729557942987
7.49,15.103,-0.168,6.1517783154276
7.5,14.435,0.294,4.829
7.51,13.6167148981898,-0.368,4.813
7.52,14.389,0.43,5.269
7.53,14.36,-0.516,4.81
7.54,14.526,-0.619,4.47229557942987
7.55,14.118,0.31,5.917
7.56,14.342,-0.354,4.54429557942987
7.57,14.0307148981898,0.649681087024804,4.79029557942987
7.58,15.7282138263577,-1.12824144936641,4.18929557942987
7.59,15.148,0.039,4.14429557942987
7.6,14.0477148981898,-1.91624144936641,5.707
7.61,13.2337148981898,-0.062,4.73329557942987
7.62,15.257,-0.007,5.17029557942987
7.63,15,-0.183,5.928
7.64,15.5252138263577,0.992681087024804,5.307
7.65,15.934,-0.714241449366405,6.429
7.66,15.169,-0.07,7.3817783154276
7.67,15.748,-1.21324144936641,5.41329557942987
7.68,13.9657148981898,-1.43424144936641,6.646
7.69,14.957,-0.302,5.994
7.7,14.5367148981898,0.095,6.9477783154276
7.71,15.481,-1.02524144936641,6.664
7.72,15.621,-1.11324144936641,7.0307783154276
7.73,15.683,-0.168,6.965
7.74,16.8112138263577,-1.12824144936641,6.04529557942987
7.75,15.9172138263577,-0.062,6.654
7.76,15.393,-0.412,6.411
7.77,15.7007148981898,0.144,7.3127783154276
7.78,15.0167148981898,-0.043,7.127
7.79,15.51,-0.720241449366405,7.916
7.8,16.762,-1.89424144936641,6.692
7.81,17.3042138263577,-0.224,6.711
7.82,17.3742138263577,0.351,7.325
7.83,17.088,-1.52124144936641,7.109
7.84,16.9632138263577,-0.197,8.2907783154276
7.85,16.881,-1.27124144936641,7.186
7.86,16.916,-0.697,7.6037783154276
7.87,15.5647148981898,-1.60824144936641,7.13629557942987
7.88,16.43,-1.39424144936641,8.395
7.89,16.465,-0.346,7.36
7.9,16.724,0.892681087024804,8.199
7.91,17.346,-0.0263189129751961,7.184
7.92,16.805,-0.192,7.5
7.93,16.983,-0.830241449366405,7.681
7.94,16.894,-1.27024144936641,6.33929557942987
7.95,17.538,0.805681087024804,8.8507783154276
7.96,18.0582138263577,0.195,8.246
7.97,17.122,0.697681087024804,7.78
7.98,16.639,0.743681087024804,7.26429557942987
7.99,18.5082138263577,0.488681087024804,7.79229557942987
8,17.542,1.1786810870248,9.157
8.01,17.632,-0.412,7.24729557942987
8.02,16.845,-0.733,10.1097783154276
8.03,17.392,0.115,8.692
8.04,16.2527148981898,-1.42724144936641,9.2627783154276
8.05,17.077,-0.00331891297519604,8.888
8.06,17.675,-1.05424144936641,8.945
8.07,17.732,-1.34524144936641,7.55629557942987
8.08,18.7242138263577,0.198,8.465
8.09,18.253,0.570681087024804,7.40129557942987
8.1,17.848,-0.736241449366405,8.668
8.11,17.887,-0.07,8.585
8.12,17.237,-1.07924144936641,8.374
8.13,18.218,-0.261,7.60129557942987
8.14,18.556,-0.27,8.624
8.15,18.9382138263577,-0.089,9.673
8.16,17.182,0.489681087024804,9
8.17,18.282,-0.319,8.09929557942987
8.18,18.264,-1.50624144936641,9.083
8.19,18.745,-0.164,9.9277783154276
8.2,18.9552138263577,-1.98224144936641,9.786
8.21,17.1127148981898,0.272,9.233
8.22,18.709,-0.19,9.635
8.23,17.8067148981898,-0.845,10.025
8.24,19.4272138263577,-1.39624144936641,9.942
8.25,16.5567148981898,0.077,9.7357783154276
8.26,17.1547148981898,-1.11924144936641,7.85129557942987
8.27,18.7542138263577,-0.129,10.362
8.28,19.002,-0.033,9.45
8.29,18.941,-0.516,9.82
8.3,18.841,-0.257,8.98229557942987
8.31,18.889,-0.762,8.82329557942987
8.32,17.6607148981898,0.234,10.075
8.33,17.6227148981898,0.313,9.54
8.34,18.593,-0.972241449366405,9.721
8.35,19.067,0.007,9.692
8.36,20.7022138263577,0.0986810870248039,9.599
8.37,18.997,-0.967241449366405,10.006
8.38,19.381,-1.56924144936641,11.7547783154276
8.39,19.2782138263577,0.362681087024804,10.429
8.4,19.768,0.623681087024804,11.1137783154276
8.41,19.259,-1.28924144936641,10.011
8.42,19.014,-0.900241449366405,10.419
8.43,19.8912138263577,-0.306,9.06329557942987
8.44,17.8367148981898,-1.46824144936641,11.4057783154276
8.45,19.39,0.158,9.52229557942987
8.46,19.811,-0.178,10.2562955794299
8.47,18.699,-0.404241449366405,10.149
8.48,18.9737148981898,0.545681087024804,11.176
8.49,19.994,-0.412,10.641
8.5,18.5037148981898,-1.36024144936641,10.49
8.51,19.597,0.158,10.0342955794299
8.52,18.5577148981898,0.204,9.39729557942987
8.53,19.697,1.5406810870248,11.234
8.54,19.874,-0.418,9.44929557942987
8.55,18.5887148981898,-1.52624144936641,10.553
8.56,18.6827148981898,0.345681087024804,10.913
8.57,18.9927148981898,1.0746810870248,11.532
8.58,19.909,-0.531241449366405,10.507
8.59,20.5572138263577,-0.313,10.4952955794299
8.6,19.0907148981898,-1.35224144936641,11.837
8.61,20.067,0.095,10.3412955794299
8.62,19.701,-1.11424144936641,11.094
8.63,20.063,0.216681087024804,10.0042955794299
8.64,20.665,-1.37724144936641,11.574
8.65,18.6557148981898,0.011,12.5757783154276
8.66,20.586,-1.20424144936641,10.5692955794299
8.67,19.625,-1.35624144936641,12.053
8.68,19.801,0.730681087024804,11.828
8.69,19.1177148981898,0.153,12.014
8.7,21.082,0.592681087024804,12.166
8.71,20.256,-1.06924144936641,11.122
8.72,19.3097148981898,0.038681087024804,10.4692955794299
8.73,19.3027148981898,-0.602318912975196,11.353
8.74,20.214,0.351,11.457
8.75,20.247,-0.329,10.7252955794299
8.76,20.844,0.895681087024804,10.8892955794299
8.77,21.8662138263577,-0.183,12.19
8.78,20.251,-1.18324144936641,12.49
8.79,21.1212138263577,-0.508,10.5672955794299
8.8,21.104,-1.06324144936641,12.231
8.81,20.116,-0.777,11.967
8.82,20.864,0.191,10.8952955794299
8.83,19.6917148981898,0.364681087024804,12.216
8.84,20.789,0.757681087024804,12.592
8.85,19.83,-0.458,11.5722955794299
8.86,19.6387148981898,-1.39024144936641,12.084
8.87,21.179,0.11,12.06
8.88,21.4442138263577,-1.91524144936641,12.265
8.89,21.095,-0.015,13.036
8.9,22.2202138263577,-1.71024144936641,12.654
8.91,21.128,-1.25024144936641,12.751
8.92,21.109,-0.001,13.1377783154276
8.93,19.4857148981898,-1.01224144936641,12.916
8.94,21.645,-0.801241449366405,13.8817783154276
8.95,21.852,-0.102,12.547
8.96,20.443,0.391681087024804,11.8602955794299
8.97,22.7522138263577,-1.14424144936641,13.6
8.98,21.664,-1.68824144936641,12.1392955794299
8.99,21.856,-1.75624144936641,12.931
9,20.771,0.207,13
9.01,21.563,-0.864241449366405,13.6867783154276
9.02,20.656,-1.23524144936641,13.2707783154276
9.03,22.3582138263577,-1.33124144936641,13.027
9.04,21.425,-0.52,13.298
9.05,21.7742138263577,-1.43124144936641,13.5897783154276
9.06,19.6927148981898,-0.362,12.0652955794299
9.07,21.574,0.819681087024804,13.168
9.08,19.6067148981898,-0.166,14.3667783154276
9.09,21.8152138263577,-0.143,11.9822955794299
9.1,21.161,0.129,14.1017783154276
9.11,20.2847148981898,-0.996241449366405,13.9747783154276
9.12,21.898,-0.557,12.1872955794299
9.13,21.571,-0.274,15.1817783154276
9.14,22.1772138263577,-0.105,12.5932955794299
9.15,22.1952138263577,-0.235,13.771
9.16,21.2277148981898,-1.62624144936641,14.0117783154276
9.17,21.518,-0.164,13.435
9.18,22.325,0.284,12.6002955794299
9.19,20.944,-0.151,14.9187783154276
9.2,20.9117148981898,-0.272,13.854
9.21,21.089,-0.155,14.4347783154276
9.22,21.191,0.421681087024804,13.0562955794299
9.23,21.582,-0.727,14.013
9.24,23.2432138263577,0.201,14.16
9.25,21.1917148981898,0.777681087024804,14.07
9.26,21.414,0.002,12.5232955794299
9.27,19.7677148981898,0.285681087024804,14.724
9.28,23.1812138263577,0.704681087024804,14.031
9.29,21.408,-0.509,13.1002955794299
9.3,21.475,0.193,14.5457783154276
9.31,22.1542138263577,-0.709,14.339
9.32,22.429,-0.705,13.2892955794299
9.33,22.5172138263577,0.661681087024804,15.0697783154276
9.34,21.0572138263577,-1.158,14.3757783154276
9.35,21.305,1.0226810870248,13.906
9.36,20.3347148981898,-0.614,14.7957783154276
9.37,21.1017148981898,-1.16424144936641,14.43
9.38,23.4272138263577,1.5306810870248,14.75
9.39,22.044,-0.123,14.598
9.4,22.4922138263577,0.089,14.2537783154276
9.41,20.7807148981898,0.201,14.663
9.42,22.915,0.603,15.628
9.43,22.098,1.0156810870248,14.463
9.44,22.9062138263577,1.125,14.809
9.45,22.429,0.559,15.7677783154276
9.46,23.1062138263577,0.977,15.3377783154276
9.47,22.683,0.290758550633595,13.3072955794299
9.48,21.7367148981898,0.551,13.1332955794299
9.49,20.7257148981898,1.727,15.9947783154276
9.5,22.298,2.075,15.268
9.51,20.9867148981898,1.632,14.87
9.52,22.067,1.642,13.9062955794299
9.53,22.24,1.356,13.6662955794299
9.54,23.3222138263577,1.761,14.2362955794299
9.55,23.2542138263577,1.874,14.6982955794299
9.56,22.259,1.826,14.4732955794299
9.57,21.4367148981898,2.339,14.5912955794299
9.58,22.757,2.939,14.744
9.59,21.0907148981898,2.588,13.5642955794299
9.6,22.453,2.45,15.6487783154276
9.61,22.664,3.3946810870248,14.1922955794299
9.62,22.268,2.119,16.269
9.63,23.109,2.559,16.4847783154276
9.64,22.4462138263577,3.19,14.3342955794299
9.65,23.453,1.66075855063359,13.8512955794299
9.66,21.3877148981898,3.218,14.6972955794299
9.67,21.4927148981898,3.259,15.4467783154276
9.68,22.305,2.70175855063359,15.127
9.69,22.885,3.924,16.4627783154276
9.7,21.1637148981898,4.5316810870248,15.46
9.71,23.9782138263577,3.854,16.115
9.72,22.274,3.678,15.368
9.73,23.083,2.43075855063359,14.6152955794299
9.74,21.5357148981898,4.431,15.941
9.75,22.882,3.878,14.1332955794299
9.76,22.833,4.18,16.2087783154276
9.77,23.034,4.187,15.684
9.78,22.363,3.64375855063359,16.4887783154276
9.79,22.312,4.306,16.205
9.8,23.8242138263577,4.528,14.7362955794299
9.81,23.145,4.714,15.6752955794299
9.82,22.246,3.95275855063359,14.3482955794299
9.83,22.925,6.1106810870248,15.14
9.84,24.0382138263577,5.245,15.42
9.85,22.945,5.7436810870248,16.0667783154276
9.86,21.4217148981898,5.359,16.025
9.87,22.82,4.11275855063359,16.043
9.88,22.668,6.7246810870248,16.339
9.89,23.416,4.51675855063359,16.061
9.9,21.9897148981898,6.6826810870248,16.033
9.91,23.8002138263577,5.476,16.9087783154276
9.92,24.3642138263577,5.155,14.9922955794299
9.93,22.868,5.97,16.7187783154276
9.94,24.0772138263577,7.0326810870248,16.253
9.95,22.868,6.445,15.833
9.96,21.7567148981898,5.9,16.117
9.97,22.685,6.536,16.075
9.98,21.5357148981898,5.47075855063359,16.9757783154276
9.99,23.788,5.20175855063359,16.31
10,23.059,6.968,15.1892955794299
10.01,22.0377148981898,7.058,15.2482955794299
10.02,23.225,5.41275855063359,15.7982955794299
10.03,22.537,7.5366810870248,15.6952955794299
10.04,22.2077148981898,7.429,16.061
10.05,22.0727148981898,5.996,16.346
10.06,22.4597148981898,7.582,16.309
10.07,21.6847148981898,7.332,16.878
10.08,23.8922138263577,7.625,16.48
10.09,23.037,7.253,15.1822955794299
10.1,23.043,7.65,15.5932955794299
10.11,23.1612138263577,6.63175855063359,17.7567783154276
10.12,23.8652138263577,7.273,16.578
10.13,24.4362138263577,7.52,16.459
10.14,23.8252138263577,7.06075855063359,16.748
10.15,23.039,7.01075855063359,17.015
10.16,23.938,7.642,16.912
10.17,20.9527148981898,7.0067585506336,17.5567783154276
10.18,22.899,8.423,16.841
10.19,23.007,7.19875855063359,16.971
10.2,23.747,8.84,17.6027783154276
10.21,22.56,8.102,17.142
10.22,22.1437148981898,8.245,15.7322955794299
10.23,21.7927148981898,8.376,17.31
10.24,22.1477148981898,8.61,17.387
10.25,22.947,8.399,17.072
10.26,23.809,8.494,17.097
10.27,23.45,7.9557585506336,17.151
10.28,22.2437148981898,9.6706810870248,16.691
10.29,23.473,8.63,16.9682955794299
10.3,22.2627148981898,8.549,17.9977783154276
10.31,24.245,8.87375855063359,16.1232955794299
10.32,23.226,9.7496810870248,16.191
10.33,24.219,9.38,16.5432955794299
10.34,23.744,9.748,17.2977783154276
10.35,24.138,9.313,15.5052955794299
10.36,23.424,9.494,17.167
10.37,22.589,9.739,18.6197783154276
10.38,23.9802138263577,9.708,15.7982955794299
10.39,22.907,9.999,17.612
10.4,23.394,9.565,17.219
10.41,22.674,10.3966810870248,17.7387783154276
10.42,22.7207148981898,8.81375855063359,16.71
10.43,23.721,8.7827585506336,17.571
10.44,22.4647148981898,8.68375855063359,18.6247783154276
10.45,23.45,10.9366810870248,17.467
10.46,23.2057148981898,10.928,17.265
10.47,23.717,9.52775855063359,16.6872955794299
10.48,23.727,10.274,16.3442955794299
10.49,22.2677148981898,11.8746810870248,18.3187783154276
10.5,22.0947148981898,9.68275855063359,17.967
10.51,22.7487148981898,11.684,17.16
10.52,23.008,9.1927585506336,17.657
10.53,23.286,10.855,18.1917783154276
10.54,25.4452138263577,9.82875855063359,16.6012955794299
10.55,24.117,10.3967585506336,18.3547783154276
10.56,23.984,11.3756810870248,18.521
10.57,24.151,10.996,17.885
10.58,23.867,10.2017585506336,17.961
10.59,24.8432138263577,10.974,17.617
10.6,23.581,9.84575855063359,18.05
10.61,23.579,11.8206810870248,17.823
10.62,23.0587148981898,11.996,17.468
10.63,24.106,11.571,17.4542955794299
10.64,23.37,11.574,16.9642955794299
10.65,22.4037148981898,11.469,17.429
10.66,22.7117148981898,11.572,16.9812955794299
10.67,23.983,11.997,17.5002955794299
10.68,24.5092138263577,11.951,18.077
10.69,23.746,11.938,18.641
10.7,22.2057148981898,13.2486810870248,17.998
10.71,22.8727148981898,12.2616810870248,18.295
10.72,22.0957148981898,12.6656810870248,17.909
10.73,24.066,10.5877585506336,18.6807783154276
10.74,22.0087148981898,12.137,18.56
10.75,24.5232138263577,11.8837585506336,18.498
10.76,23.552,12.541,18.406
10.77,24.409,11.6127585506336,18.6507783154276
10.78,22.821,12.835,18.2977783154276
10.79,23.8302138263577,12.118,18.163
10.8,24.9292138263577,12.1037585506336,19.3287783154276
10.81,22.9177148981898,12.381,18.503
10.82,24.538,12.1087585506336,17.1712955794299
10.83,24.322,14.3256810870248,17.2742955794299
10.84,23.174,12.82,18.016
10.85,24.5862138263577,12.1317585506336,18.8097783154276
10.86,23.264,14.3056810870248,17.2312955794299
10.87,24.111,13.909,16.8832955794299
10.88,23.6037148981898,14.2896810870248,18.6517783154276
10.89,22.9717148981898,13.467,18.0292955794299
10.9,22.7807148981898,13.233,18.131
10.91,23.495,13.872,18.0272955794299
10.92,23.935,12.0207585506336,17.4802955794299
10.93,22.8697148981898,13.726,18.0422955794299
10.94,24.386,14.3996810870248,18.445
10.95,25.3612138263577,13.4157585506336,17.0512955794299
10.96,23.844,13.6556810870248,18.671
10.97,23.982,13.658,19.0417783154276
10.98,24.4012138263577,13.5236810870248,18.644
10.99,23.4367148981898,14.1326810870248,18.077
11,24.157,12.8617585506336,18.905
11.01,23.586,13.257,18.953
11.02,24.091,12.4867585506336,19.017
11.03,24.819,13.423,18.304
11.04,23.1887148981898,14.15,18.901
11.05,22.0477148981898,12.9037585506336,18.704
11.06,24.325,12.9467585506336,20.6537783154276
11.07,22.2697148981898,13.7277585506336,18.2682955794299
11.08,24.188,14.262,19.412
11.09,24.288,14.023,19.8277783154276
11.1,24.098,13.6457585506336,17.4692955794299
11.11,24.349,13.9507585506336,19.7687783154276
11.12,24.613,14.499,17.7452955794299
11.13,23.433,13.6887585506336,19.692
11.14,24.197,14.7256810870248,19.095
11.15,25.0582138263577,14.926,19.9847783154276
11.16,24.264,13.5457585506336,17.5952955794299
11.17,23.852,15.164,18.906
11.18,23.2307148981898,16.0656810870248,18.983
11.19,22.8867148981898,15.8306810870248,19.5827783154276
